order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD113314,2025-02-11T22:06:00,Bangalore,R0466,Biryani,146,50,1
ORD112288,2025-02-11T22:08:00,Hyderabad,R0150,North Indian,90,25,0
ORD120661,2025-02-11T22:18:00,Mumbai,R0237,North Indian,436,33,1
ORD126633,2025-02-11T22:21:00,Mumbai,R0203,Chinese,261,27,0
ORD115209,2025-02-11T22:21:00,Chennai,R0344,North Indian,422,58,0
ORD108169,2025-02-11T22:22:00,Hyderabad,R0120,North Indian,133,66,0
ORD119984,2025-02-11T22:25:00,Delhi,R0409,North Indian,202,56,0
ORD131966,2025-02-11T22:25:00,Mumbai,R0708,Continental,377,35,0
ORD112281,2025-02-11T22:28:00,Hyderabad,R0395,Continental,554,49,1
ORD114427,2025-02-11T22:28:00,Pune,R0750,Chinese,381,68,0
ORD148477,2025-02-11T22:39:00,Pune,R0461,Street Food,205,48,0
ORD119311,2025-02-11T22:53:00,Delhi,R0328,Desserts,288,26,0
ORD126433,2025-02-11T22:54:00,Hyderabad,R0722,Desserts,314,34,0
ORD148485,2025-02-11T23:05:00,Delhi,R0730,Fast Food,537,29,0
ORD122481,2025-02-11T23:20:00,Kolkata,R0454,South Indian,225,35,1
ORD119613,2025-02-11T23:39:00,Pune,R0654,Chinese,216,44,0
ORD137156,2025-02-11T23:47:00,Delhi,R0314,Biryani,277,29,0
ORD102209,2025-02-11T23:47:00,Bangalore,R0656,Street Food,497,53,0
ORD132723,2025-02-11T23:49:00,Bangalore,R0336,North Indian,388,42,1
ORD105383,2025-02-11T23:49:00,Pune,R0381,Fast Food,162,32,1
ORD131109,2025-02-11T23:50:00,Pune,R0082,Chinese,159,70,1
ORD106360,2025-02-11T23:50:00,Mumbai,R0260,South Indian,495,38,0
ORD142266,2025-02-11T23:52:00,Hyderabad,R0364,Chinese,151,20,0
ORD137206,2025-02-11T23:56:00,Mumbai,R0560,Italian,389,23,1
ORD128877,2025-02-11T23:59:00,Chennai,R0335,North Indian,167,16,0
ORD104915,2025-02-12T00:05:00,Delhi,R0492,Italian,275,32,0
ORD140611,2025-02-12T00:07:00,Delhi,R0631,Chinese,162,72,0
ORD146227,2025-02-12T00:09:00,Delhi,R0136,Italian,397,39,0
ORD119813,2025-02-12T00:22:00,Bangalore,R0274,South Indian,486,45,0
ORD123147,2025-02-12T00:54:00,Delhi,R0270,Continental,548,36,0
ORD126282,2025-02-12T01:12:00,Pune,R0488,Desserts,393,41,0
ORD109035,2025-02-12T01:44:00,Kolkata,R0553,Continental,281,45,0
ORD127763,2025-02-12T02:05:00,Mumbai,R0696,Desserts,160,26,0
ORD104937,2025-02-12T02:56:00,Mumbai,R0222,North Indian,239,26,0
ORD138117,2025-02-12T03:22:00,Mumbai,R0736,Fast Food,509,46,0
ORD117268,2025-02-12T03:24:00,Delhi,R0288,Street Food,239,42,1
ORD125975,2025-02-12T03:25:00,Chennai,R0665,South Indian,249,31,1
ORD119176,2025-02-12T03:53:00,Chennai,R0306,South Indian,271,28,0
ORD134182,2025-02-12T04:02:00,Pune,R0545,Biryani,233,26,0
ORD145482,2025-02-12T04:08:00,Bangalore,R0775,Street Food,178,36,1
ORD110435,2025-02-12T04:46:00,Bangalore,R0763,South Indian,201,45,0
ORD128730,2025-02-12T06:16:00,Delhi,R0172,Fast Food,153,29,0
ORD122243,2025-02-12T06:25:00,Kolkata,R0072,Biryani,229,38,0
ORD144233,2025-02-12T06:34:00,Hyderabad,R0258,Chinese,185,56,0
ORD125370,2025-02-12T06:35:00,Delhi,R0050,Biryani,292,30,0
ORD146050,2025-02-12T06:37:00,Pune,R0214,Biryani,227,33,0
ORD102986,2025-02-12T06:40:00,Hyderabad,R0174,Italian,243,27,0
ORD115556,2025-02-12T07:06:00,Pune,R0107,North Indian,232,40,0
ORD145071,2025-02-12T07:08:00,Delhi,R0669,Continental,374,45,0
ORD119471,2025-02-12T07:13:00,Delhi,R0470,Biryani,206,44,0
ORD132179,2025-02-12T07:28:00,Bangalore,R0594,North Indian,325,37,0
ORD110474,2025-02-12T07:35:00,Bangalore,R0008,Fast Food,258,75,1
ORD125188,2025-02-12T07:36:00,Hyderabad,R0319,Continental,585,54,0
ORD110640,2025-02-12T07:43:00,Bangalore,R0755,Italian,259,39,0
ORD141934,2025-02-12T07:43:00,Mumbai,R0074,Italian,627,45,0
ORD123846,2025-02-12T07:55:00,Chennai,R0132,Chinese,250,65,0
ORD144445,2025-02-12T07:56:00,Bangalore,R0588,Street Food,252,32,0
ORD105788,2025-02-12T08:00:00,Pune,R0793,South Indian,245,50,0
ORD116252,2025-02-12T08:02:00,Pune,R0036,Biryani,127,32,0
ORD119001,2025-02-12T08:04:00,Bangalore,R0424,Street Food,51,31,0
ORD126978,2025-02-12T08:07:00,Mumbai,R0374,Italian,99,54,0
ORD131433,2025-02-12T08:19:00,Bangalore,R0182,Biryani,168,46,0
ORD138088,2025-02-12T08:20:00,Chennai,R0667,Desserts,306,41,1
ORD120585,2025-02-12T08:24:00,Hyderabad,R0478,North Indian,480,32,1
ORD124301,2025-02-12T08:31:00,Delhi,R0781,Street Food,335,58,1
ORD133565,2025-02-12T08:32:00,Mumbai,R0178,Desserts,268,32,0
ORD103092,2025-02-12T08:36:00,Delhi,R0160,Continental,133,47,0
ORD113386,2025-02-12T08:38:00,Chennai,R0495,North Indian,296,29,1
ORD114195,2025-02-12T08:43:00,Mumbai,R0198,Fast Food,158,46,1
ORD105027,2025-02-12T08:44:00,Bangalore,R0323,Fast Food,349,21,0
ORD108205,2025-02-12T08:52:00,Hyderabad,R0567,Fast Food,209,43,0
ORD137568,2025-02-12T08:54:00,Kolkata,R0348,Continental,125,34,0
ORD122917,2025-02-12T09:00:00,Bangalore,R0274,Street Food,197,40,0
ORD120131,2025-02-12T09:07:00,Pune,R0287,Italian,319,32,0
ORD121251,2025-02-12T09:37:00,Chennai,R0636,South Indian,135,59,0
ORD117967,2025-02-12T09:42:00,Kolkata,R0199,Street Food,411,35,0
ORD138962,2025-02-12T09:45:00,Delhi,R0435,South Indian,277,24,0
ORD118249,2025-02-12T09:47:00,Bangalore,R0363,Desserts,958,29,0
ORD125596,2025-02-12T09:50:00,Delhi,R0188,Desserts,191,75,0
ORD134929,2025-02-12T09:52:00,Mumbai,R0531,Italian,485,23,0
ORD119175,2025-02-12T09:53:00,Mumbai,R0182,Chinese,262,19,1
ORD125445,2025-02-12T10:00:00,Hyderabad,R0331,Chinese,247,23,0
ORD107997,2025-02-12T10:03:00,Kolkata,R0417,Street Food,162,59,0
ORD127078,2025-02-12T10:05:00,Bangalore,R0648,Desserts,179,26,0
ORD132017,2025-02-12T10:06:00,Bangalore,R0341,South Indian,418,30,0
ORD105849,2025-02-12T10:08:00,Chennai,R0152,South Indian,340,44,0
ORD146767,2025-02-12T10:09:00,Delhi,R0006,North Indian,542,31,1
ORD122662,2025-02-12T10:11:00,Hyderabad,R0409,Fast Food,533,19,0
ORD128504,2025-02-12T10:16:00,Mumbai,R0626,Continental,215,27,0
ORD106405,2025-02-12T10:16:00,Bangalore,R0172,Biryani,207,34,1
ORD109155,2025-02-12T10:17:00,Delhi,R0753,Italian,131,23,0
ORD120159,2025-02-12T10:17:00,Delhi,R0744,Chinese,248,20,1
ORD143370,2025-02-12T10:18:00,Kolkata,R0181,Fast Food,244,31,0
ORD121043,2025-02-12T10:19:00,Delhi,R0206,Continental,119,38,0
ORD127819,2025-02-12T10:25:00,Pune,R0116,North Indian,278,32,0
ORD146902,2025-02-12T10:26:00,Pune,R0449,Chinese,243,57,1
ORD126764,2025-02-12T10:27:00,Chennai,R0621,Desserts,154,71,0
ORD119790,2025-02-12T10:27:00,Hyderabad,R0445,Fast Food,112,19,1
ORD118769,2025-02-12T10:28:00,Mumbai,R0535,Continental,358,21,0
ORD104874,2025-02-12T10:28:00,Bangalore,R0440,Chinese,205,28,1
ORD105387,2025-02-12T10:31:00,Chennai,R0217,Italian,182,28,0
ORD109533,2025-02-12T10:32:00,Pune,R0003,Desserts,215,49,0
ORD141895,2025-02-12T10:33:00,Delhi,R0466,North Indian,101,38,0
ORD120728,2025-02-12T10:33:00,Delhi,R0647,Fast Food,502,30,0
ORD147125,2025-02-12T10:36:00,Kolkata,R0651,Fast Food,101,46,0
ORD132300,2025-02-12T10:39:00,Bangalore,R0030,Fast Food,268,43,0
ORD111061,2025-02-12T10:44:00,Hyderabad,R0094,Biryani,535,37,0
ORD129097,2025-02-12T10:45:00,Delhi,R0489,Chinese,397,35,0
ORD117378,2025-02-12T10:45:00,Chennai,R0027,Street Food,333,55,1
ORD125420,2025-02-12T10:49:00,Pune,R0680,Fast Food,165,29,0
ORD107761,2025-02-12T10:51:00,Bangalore,R0328,Continental,354,34,1
ORD142729,2025-02-12T10:52:00,Pune,R0335,Chinese,298,35,0
ORD129002,2025-02-12T10:59:00,Mumbai,R0257,Street Food,523,23,0
ORD133405,2025-02-12T11:01:00,Delhi,R0325,Fast Food,365,26,0
ORD101890,2025-02-12T11:05:00,Pune,R0185,South Indian,503,25,1
ORD124031,2025-02-12T11:05:00,Pune,R0596,Italian,353,24,1
ORD148307,2025-02-12T11:07:00,Delhi,R0340,South Indian,199,35,1
ORD143741,2025-02-12T11:09:00,Bangalore,R0288,North Indian,455,23,0
ORD127250,2025-02-12T11:12:00,Delhi,R0363,Biryani,410,43,0
ORD117878,2025-02-12T11:13:00,Chennai,R0041,South Indian,131,22,0
ORD109704,2025-02-12T11:15:00,Kolkata,R0566,Fast Food,414,33,1
ORD132192,2025-02-12T11:16:00,Mumbai,R0575,North Indian,274,30,1
ORD121060,2025-02-12T11:20:00,Delhi,R0047,Biryani,264,42,0
ORD110325,2025-02-12T11:20:00,Delhi,R0010,Continental,514,33,0
ORD108692,2025-02-12T11:22:00,Chennai,R0507,Fast Food,498,34,0
ORD133778,2025-02-12T11:26:00,Bangalore,R0600,South Indian,474,15,0
ORD135521,2025-02-12T11:30:00,Pune,R0081,Biryani,254,26,0
ORD126028,2025-02-12T11:34:00,Kolkata,R0645,Fast Food,290,58,0
ORD110230,2025-02-12T11:35:00,Kolkata,R0590,Continental,423,31,0
ORD109711,2025-02-12T11:36:00,Kolkata,R0670,Continental,370,32,1
ORD134992,2025-02-12T11:37:00,Delhi,R0125,Continental,371,22,0
ORD105954,2025-02-12T11:39:00,Delhi,R0424,North Indian,166,36,1
ORD148867,2025-02-12T11:39:00,Bangalore,R0537,Chinese,599,57,1
ORD138513,2025-02-12T11:40:00,Bangalore,R0146,Chinese,140,50,0
ORD108201,2025-02-12T11:43:00,Mumbai,R0140,Chinese,210,30,0
ORD124263,2025-02-12T11:43:00,Bangalore,R0439,Fast Food,256,28,0
ORD118841,2025-02-12T11:47:00,Delhi,R0708,Italian,226,30,0
ORD122080,2025-02-12T11:49:00,Mumbai,R0003,Biryani,162,40,1
ORD102062,2025-02-12T11:52:00,Hyderabad,R0098,Biryani,635,45,1
ORD116966,2025-02-12T11:53:00,Mumbai,R0755,South Indian,471,34,0
ORD130232,2025-02-12T11:54:00,Bangalore,R0352,North Indian,336,46,0
ORD128377,2025-02-12T11:57:00,Chennai,R0047,North Indian,90,29,0
ORD112399,2025-02-12T11:59:00,Bangalore,R0204,Continental,479,37,0
ORD124254,2025-02-12T12:01:00,Chennai,R0607,Biryani,257,34,0
ORD137336,2025-02-12T12:01:00,Chennai,R0713,North Indian,219,22,1
ORD127766,2025-02-12T12:02:00,Kolkata,R0719,Chinese,437,42,0
ORD103610,2025-02-12T12:03:00,Chennai,R0778,Fast Food,313,34,0
ORD129643,2025-02-12T12:04:00,Delhi,R0347,Fast Food,173,54,0
ORD104210,2025-02-12T12:05:00,Kolkata,R0580,Continental,133,41,0
ORD115941,2025-02-12T12:05:00,Delhi,R0399,Italian,526,31,0
ORD102659,2025-02-12T12:07:00,Delhi,R0735,Biryani,211,39,0
ORD137421,2025-02-12T12:11:00,Mumbai,R0735,North Indian,202,24,1
ORD110306,2025-02-12T12:11:00,Kolkata,R0297,South Indian,312,39,0
ORD134876,2025-02-12T12:12:00,Kolkata,R0430,Fast Food,365,24,0
ORD130912,2025-02-12T12:12:00,Delhi,R0742,Desserts,232,41,0
ORD145023,2025-02-12T12:13:00,Delhi,R0689,Street Food,399,69,0
ORD103731,2025-02-12T12:18:00,Mumbai,R0244,Biryani,352,29,1
ORD125610,2025-02-12T12:21:00,Bangalore,R0157,Continental,467,54,0
ORD124848,2025-02-12T12:22:00,Pune,R0120,Chinese,340,50,1
ORD149671,2025-02-12T12:22:00,Delhi,R0742,South Indian,412,46,1
ORD119600,2025-02-12T12:26:00,Hyderabad,R0177,Chinese,402,42,1
ORD148420,2025-02-12T12:28:00,Kolkata,R0594,Italian,941,38,1
ORD137041,2025-02-12T12:29:00,Bangalore,R0548,North Indian,191,25,0
ORD120857,2025-02-12T12:36:00,Kolkata,R0522,Chinese,180,23,1
ORD100402,2025-02-12T12:36:00,Hyderabad,R0265,Fast Food,323,35,1
ORD125246,2025-02-12T12:37:00,Bangalore,R0037,North Indian,234,31,0
ORD136639,2025-02-12T12:38:00,Kolkata,R0428,Italian,363,65,0
ORD135107,2025-02-12T12:39:00,Mumbai,R0323,Fast Food,248,31,0
ORD147130,2025-02-12T12:44:00,Mumbai,R0657,North Indian,112,43,1
ORD114461,2025-02-12T12:46:00,Delhi,R0754,Fast Food,436,27,0
ORD123482,2025-02-12T12:46:00,Delhi,R0353,Biryani,570,30,0
ORD111632,2025-02-12T12:50:00,Bangalore,R0229,Chinese,170,22,0
ORD130719,2025-02-12T12:52:00,Hyderabad,R0726,Continental,275,29,1
ORD106857,2025-02-12T12:53:00,Bangalore,R0386,South Indian,484,19,1
ORD123859,2025-02-12T12:54:00,Pune,R0067,Chinese,240,19,0
ORD143478,2025-02-12T12:55:00,Pune,R0139,Biryani,278,62,0
ORD101380,2025-02-12T12:56:00,Mumbai,R0467,Fast Food,236,24,0
ORD120606,2025-02-12T12:56:00,Delhi,R0654,Desserts,372,25,0
ORD145450,2025-02-12T12:57:00,Bangalore,R0714,South Indian,261,59,0
ORD124443,2025-02-12T12:57:00,Mumbai,R0108,North Indian,391,55,1
ORD123206,2025-02-12T12:59:00,Kolkata,R0366,Street Food,267,45,0
ORD130706,2025-02-12T13:00:00,Chennai,R0278,Continental,275,29,1
ORD119710,2025-02-12T13:02:00,Bangalore,R0745,South Indian,670,33,1
ORD105070,2025-02-12T13:07:00,Hyderabad,R0376,Italian,271,41,0
ORD123806,2025-02-12T13:08:00,Hyderabad,R0397,Continental,245,26,0
ORD109220,2025-02-12T13:12:00,Bangalore,R0727,Continental,282,39,0
ORD107676,2025-02-12T13:12:00,Delhi,R0691,Street Food,406,50,1
ORD117121,2025-02-12T13:12:00,Delhi,R0590,Fast Food,340,29,1
ORD132261,2025-02-12T13:16:00,Pune,R0263,Fast Food,194,18,0
ORD146348,2025-02-12T13:21:00,Kolkata,R0497,Chinese,647,30,0
ORD123609,2025-02-12T13:21:00,Delhi,R0402,North Indian,135,46,0
ORD137587,2025-02-12T13:22:00,Delhi,R0007,Italian,116,35,0
ORD127662,2025-02-12T13:23:00,Delhi,R0017,North Indian,267,39,0
ORD129451,2025-02-12T13:23:00,Hyderabad,R0216,Desserts,261,27,1
ORD134136,2025-02-12T13:24:00,Chennai,R0401,South Indian,226,52,0
ORD146294,2025-02-12T13:27:00,Mumbai,R0299,Biryani,223,37,0
ORD120898,2025-02-12T13:28:00,Delhi,R0699,North Indian,210,45,0
ORD124253,2025-02-12T13:29:00,Hyderabad,R0663,Street Food,186,82,1
ORD106385,2025-02-12T13:29:00,Mumbai,R0509,Fast Food,336,30,1
ORD138572,2025-02-12T13:33:00,Delhi,R0742,Chinese,232,47,0
ORD118993,2025-02-12T13:35:00,Hyderabad,R0565,South Indian,391,33,0
ORD134817,2025-02-12T13:38:00,Kolkata,R0233,Chinese,368,39,0
ORD114773,2025-02-12T13:38:00,Hyderabad,R0163,North Indian,839,34,1
ORD141696,2025-02-12T13:39:00,Hyderabad,R0536,Fast Food,214,43,0
ORD113530,2025-02-12T13:40:00,Mumbai,R0070,North Indian,209,34,0
ORD105773,2025-02-12T13:41:00,Hyderabad,R0369,South Indian,219,31,0
ORD131331,2025-02-12T13:43:00,Chennai,R0092,Chinese,272,31,0
ORD146641,2025-02-12T13:43:00,Pune,R0116,Biryani,164,48,1
ORD116365,2025-02-12T13:43:00,Bangalore,R0675,North Indian,392,31,0
ORD124417,2025-02-12T13:45:00,Delhi,R0503,Chinese,143,28,0
ORD136256,2025-02-12T13:46:00,Hyderabad,R0028,Desserts,284,25,0
ORD147248,2025-02-12T13:47:00,Chennai,R0277,Street Food,241,41,0
ORD133868,2025-02-12T13:48:00,Pune,R0253,Biryani,95,50,0
ORD122384,2025-02-12T13:50:00,Mumbai,R0760,North Indian,414,33,0
ORD135053,2025-02-12T13:51:00,Delhi,R0338,South Indian,278,20,0
ORD123065,2025-02-12T13:54:00,Delhi,R0758,Biryani,205,26,0
ORD100282,2025-02-12T13:59:00,Hyderabad,R0070,Street Food,210,38,0
ORD126248,2025-02-12T14:02:00,Chennai,R0140,Biryani,400,40,1
ORD125839,2025-02-12T14:04:00,Delhi,R0282,Italian,143,23,0
ORD118896,2025-02-12T14:06:00,Chennai,R0220,North Indian,197,31,1
ORD113579,2025-02-12T14:09:00,Mumbai,R0372,North Indian,141,71,0
ORD128547,2025-02-12T14:11:00,Pune,R0241,Fast Food,266,35,0
ORD119199,2025-02-12T14:12:00,Pune,R0666,Fast Food,679,42,0
ORD123092,2025-02-12T14:12:00,Chennai,R0416,Continental,165,40,0
ORD146523,2025-02-12T14:14:00,Bangalore,R0779,North Indian,344,52,0
ORD139217,2025-02-12T14:15:00,Hyderabad,R0298,North Indian,275,58,0
ORD106844,2025-02-12T14:17:00,Delhi,R0033,Fast Food,374,43,0
ORD142335,2025-02-12T14:20:00,Pune,R0723,North Indian,183,30,0
ORD111115,2025-02-12T14:20:00,Mumbai,R0152,North Indian,523,38,0
ORD101978,2025-02-12T14:21:00,Mumbai,R0290,Chinese,142,33,0
ORD101791,2025-02-12T14:21:00,Hyderabad,R0125,Fast Food,252,46,0
ORD122090,2025-02-12T14:22:00,Delhi,R0123,North Indian,910,28,0
ORD117083,2025-02-12T14:28:00,Hyderabad,R0266,South Indian,446,38,0
ORD101684,2025-02-12T14:28:00,Mumbai,R0297,Fast Food,225,25,0
ORD147721,2025-02-12T14:29:00,Bangalore,R0175,Fast Food,176,25,1
ORD121992,2025-02-12T14:33:00,Delhi,R0131,Fast Food,320,38,0
ORD121104,2025-02-12T14:33:00,Kolkata,R0594,North Indian,267,21,1
ORD145603,2025-02-12T14:35:00,Bangalore,R0122,South Indian,118,22,0
ORD130340,2025-02-12T14:38:00,Bangalore,R0362,Chinese,188,29,0
ORD108158,2025-02-12T14:40:00,Mumbai,R0598,Italian,781,57,0
ORD107964,2025-02-12T14:47:00,Delhi,R0781,Italian,348,39,0
ORD105419,2025-02-12T14:52:00,Delhi,R0357,Italian,66,35,0
ORD107451,2025-02-12T14:53:00,Mumbai,R0110,Desserts,243,50,0
ORD141172,2025-02-12T14:54:00,Chennai,R0301,Desserts,493,20,0
ORD127427,2025-02-12T15:02:00,Delhi,R0613,Fast Food,866,53,0
ORD132917,2025-02-12T15:02:00,Delhi,R0769,North Indian,190,55,0
ORD138775,2025-02-12T15:03:00,Chennai,R0605,North Indian,110,15,0
ORD131765,2025-02-12T15:08:00,Delhi,R0192,South Indian,206,21,1
ORD112059,2025-02-12T15:09:00,Bangalore,R0765,Italian,98,66,0
ORD103830,2025-02-12T15:09:00,Mumbai,R0499,Chinese,276,33,1
ORD123361,2025-02-12T15:13:00,Hyderabad,R0117,Fast Food,495,38,1
ORD114245,2025-02-12T15:14:00,Chennai,R0075,Biryani,402,23,0
ORD107936,2025-02-12T15:18:00,Chennai,R0348,North Indian,237,50,0
ORD115927,2025-02-12T15:18:00,Mumbai,R0250,Chinese,360,47,1
ORD129167,2025-02-12T15:20:00,Delhi,R0110,Street Food,104,23,0
ORD145612,2025-02-12T15:23:00,Chennai,R0165,Chinese,392,36,0
ORD142061,2025-02-12T15:24:00,Bangalore,R0317,North Indian,268,45,1
ORD123676,2025-02-12T15:29:00,Kolkata,R0677,Continental,529,20,0
ORD148528,2025-02-12T15:30:00,Hyderabad,R0055,Fast Food,166,29,0
ORD134352,2025-02-12T15:30:00,Pune,R0026,North Indian,398,51,0
ORD134634,2025-02-12T15:33:00,Kolkata,R0314,Biryani,576,30,0
ORD115095,2025-02-12T15:34:00,Hyderabad,R0542,Chinese,453,33,1
ORD134438,2025-02-12T15:34:00,Bangalore,R0392,Italian,228,55,1
ORD147992,2025-02-12T15:35:00,Bangalore,R0033,Chinese,337,34,0
ORD124005,2025-02-12T15:39:00,Mumbai,R0583,Italian,219,41,0
ORD134203,2025-02-12T15:42:00,Bangalore,R0379,Continental,268,29,0
ORD111653,2025-02-12T15:43:00,Bangalore,R0599,Continental,284,27,0
ORD108020,2025-02-12T15:52:00,Delhi,R0788,Chinese,510,52,1
ORD113702,2025-02-12T15:52:00,Mumbai,R0411,Chinese,246,24,0
ORD122835,2025-02-12T15:57:00,Mumbai,R0392,Italian,96,39,0
ORD121786,2025-02-12T15:57:00,Mumbai,R0595,South Indian,486,15,1
ORD132186,2025-02-12T15:58:00,Hyderabad,R0240,Street Food,179,54,0
ORD115010,2025-02-12T16:00:00,Pune,R0496,North Indian,248,39,0
ORD134572,2025-02-12T16:01:00,Pune,R0243,Biryani,132,37,1
ORD102727,2025-02-12T16:02:00,Bangalore,R0251,Fast Food,279,33,0
ORD129899,2025-02-12T16:03:00,Delhi,R0500,North Indian,438,60,0
ORD132113,2025-02-12T16:04:00,Pune,R0320,Continental,375,34,1
ORD129650,2025-02-12T16:06:00,Hyderabad,R0032,South Indian,98,41,0
ORD110474,2025-02-12T16:08:00,Bangalore,R0119,Italian,228,41,0
ORD110294,2025-02-12T16:11:00,Delhi,R0794,Street Food,652,37,0
ORD116919,2025-02-12T16:11:00,Bangalore,R0566,Italian,389,27,0
ORD142875,2025-02-12T16:11:00,Mumbai,R0500,Fast Food,394,33,0
ORD147228,2025-02-12T16:13:00,Pune,R0744,Chinese,191,28,1
ORD116549,2025-02-12T16:20:00,Mumbai,R0379,Biryani,195,20,0
ORD109603,2025-02-12T16:23:00,Bangalore,R0254,Biryani,791,26,0
ORD120297,2025-02-12T16:24:00,Chennai,R0675,Desserts,293,21,0
ORD115813,2025-02-12T16:27:00,Mumbai,R0649,North Indian,188,52,1
ORD138003,2025-02-12T16:30:00,Mumbai,R0439,North Indian,577,27,1
ORD101371,2025-02-12T16:32:00,Delhi,R0439,Continental,542,50,0
ORD110383,2025-02-12T16:38:00,Hyderabad,R0429,North Indian,278,34,0
ORD132122,2025-02-12T16:40:00,Delhi,R0615,Desserts,245,58,0
ORD141908,2025-02-12T16:48:00,Mumbai,R0667,Continental,547,22,0
ORD142436,2025-02-12T16:53:00,Chennai,R0292,North Indian,121,58,0
ORD149648,2025-02-12T16:54:00,Kolkata,R0651,Fast Food,224,30,0
ORD102398,2025-02-12T16:57:00,Delhi,R0002,Chinese,444,24,1
ORD111164,2025-02-12T16:59:00,Bangalore,R0538,Biryani,561,32,1
ORD122691,2025-02-12T17:03:00,Mumbai,R0645,North Indian,329,36,0
ORD149977,2025-02-12T17:04:00,Delhi,R0062,Chinese,535,33,0
ORD131750,2025-02-12T17:04:00,Delhi,R0487,Desserts,243,31,0
ORD132298,2025-02-12T17:06:00,Pune,R0390,Fast Food,523,30,0
ORD148160,2025-02-12T17:13:00,Delhi,R0711,South Indian,252,34,0
ORD121891,2025-02-12T17:15:00,Chennai,R0225,Fast Food,224,28,0
ORD121479,2025-02-12T17:16:00,Bangalore,R0397,North Indian,338,38,1
ORD105643,2025-02-12T17:23:00,Chennai,R0167,North Indian,488,32,0
ORD104996,2025-02-12T17:24:00,Chennai,R0340,Italian,233,23,0
ORD138805,2025-02-12T17:25:00,Mumbai,R0790,Chinese,194,32,0
ORD117067,2025-02-12T17:26:00,Hyderabad,R0216,North Indian,421,31,0
ORD120102,2025-02-12T17:30:00,Mumbai,R0101,Chinese,349,35,0
ORD113967,2025-02-12T17:32:00,Kolkata,R0239,North Indian,192,24,0
ORD144887,2025-02-12T17:35:00,Delhi,R0605,Chinese,312,38,1
ORD115255,2025-02-12T17:36:00,Delhi,R0637,Desserts,396,28,0
ORD126766,2025-02-12T17:40:00,Bangalore,R0174,North Indian,259,41,0
ORD143375,2025-02-12T17:40:00,Chennai,R0331,Fast Food,384,39,0
ORD111476,2025-02-12T17:41:00,Bangalore,R0603,Fast Food,202,38,1
ORD135840,2025-02-12T17:43:00,Bangalore,R0772,South Indian,392,37,1
ORD140203,2025-02-12T17:45:00,Mumbai,R0192,Street Food,239,48,0
ORD125403,2025-02-12T17:46:00,Pune,R0235,Desserts,187,22,0
ORD140055,2025-02-12T17:47:00,Bangalore,R0733,North Indian,152,39,0
ORD144872,2025-02-12T17:48:00,Bangalore,R0086,North Indian,257,65,0
ORD107998,2025-02-12T17:48:00,Bangalore,R0204,Fast Food,395,15,0
ORD106582,2025-02-12T17:50:00,Chennai,R0251,Fast Food,297,36,0
ORD148259,2025-02-12T17:51:00,Delhi,R0120,Biryani,313,25,0
ORD123393,2025-02-12T17:55:00,Delhi,R0211,Desserts,364,40,0
ORD119419,2025-02-12T17:59:00,Delhi,R0624,North Indian,262,30,0
ORD136940,2025-02-12T18:00:00,Delhi,R0066,Chinese,816,52,0
ORD102593,2025-02-12T18:00:00,Bangalore,R0766,Chinese,351,43,0
ORD111933,2025-02-12T18:01:00,Mumbai,R0434,North Indian,253,49,0
ORD147547,2025-02-12T18:03:00,Delhi,R0539,Street Food,355,43,0
ORD103772,2025-02-12T18:03:00,Delhi,R0744,North Indian,323,22,0
ORD138611,2025-02-12T18:05:00,Mumbai,R0163,Chinese,284,30,0
ORD140067,2025-02-12T18:07:00,Pune,R0800,Fast Food,629,63,0
ORD127976,2025-02-12T18:08:00,Chennai,R0184,North Indian,452,30,0
ORD135788,2025-02-12T18:09:00,Delhi,R0081,Fast Food,198,25,1
ORD111209,2025-02-12T18:09:00,Delhi,R0607,South Indian,353,23,1
ORD107896,2025-02-12T18:10:00,Bangalore,R0233,South Indian,448,28,1
ORD100438,2025-02-12T18:10:00,Hyderabad,R0741,Fast Food,345,46,0
ORD115267,2025-02-12T18:11:00,Pune,R0732,Desserts,326,43,0
ORD127768,2025-02-12T18:11:00,Kolkata,R0320,Biryani,188,31,0
ORD141029,2025-02-12T18:13:00,Kolkata,R0658,Italian,205,26,0
ORD112671,2025-02-12T18:15:00,Kolkata,R0314,North Indian,775,32,0
ORD110471,2025-02-12T18:18:00,Delhi,R0799,Chinese,275,48,1
ORD116575,2025-02-12T18:18:00,Chennai,R0580,Chinese,231,46,0
ORD104200,2025-02-12T18:19:00,Bangalore,R0409,Italian,292,23,1
ORD144424,2025-02-12T18:19:00,Bangalore,R0041,Italian,61,29,0
ORD129043,2025-02-12T18:21:00,Hyderabad,R0538,Biryani,158,41,1
ORD148446,2025-02-12T18:21:00,Delhi,R0260,Chinese,254,35,1
ORD147209,2025-02-12T18:26:00,Delhi,R0774,Desserts,194,26,0
ORD130567,2025-02-12T18:27:00,Bangalore,R0697,Biryani,203,76,0
ORD113514,2025-02-12T18:29:00,Hyderabad,R0517,Fast Food,182,41,0
ORD135192,2025-02-12T18:32:00,Pune,R0595,South Indian,120,33,1
ORD116205,2025-02-12T18:33:00,Mumbai,R0658,Fast Food,66,43,1
ORD130492,2025-02-12T18:35:00,Mumbai,R0794,Fast Food,550,31,1
ORD133559,2025-02-12T18:35:00,Delhi,R0475,Biryani,263,34,0
